target_id	length	eff_length	est_counts	tpm
ENSSSCT00000076493.1	770	461.898	0	0
ENSSSCT00000035684.4	522	215.913	0	0
ENSSSCT00000062384.1	522	215.913	0	0
ENSSSCT00000044872.1	441	141.67	0	0
ENSSSCT00000041794.1	435	136.692	0	0
ENSSSCT00000051780.2	5708	5399.68	1	0.0118802
ENSSSCT00000106884.1	393	104.588	0	0
ENSSSCT00000105743.1	1053	744.683	0	0
ENSSSCT00000054823.3	1041	732.683	12.4039	1.08601
ENSSSCT00000051915.2	927	618.708	0	0
ENSSSCT00000082557.2	1282	973.683	0	0
ENSSSCT00000064112.3	1276	967.683	0	0
ENSSSCT00000100226.1	1183	874.683	33.5861	2.4632
ENSSSCT00000062158.2	552	245.003	0	0
ENSSSCT00000013322.5	1915	1606.68	2360	94.2264
ENSSSCT00000063424.3	2634	2325.68	0	0
ENSSSCT00000046322.2	4392	4083.68	27.6872	0.434929
ENSSSCT00000013323.4	5089	4780.68	610.382	8.19035
ENSSSCT00000045348.2	8217	7908.68	57.0101	0.462422
ENSSSCT00000103634.1	948	639.708	0	0
ENSSSCT00000010416.5	3303	2994.68	0	0
ENSSSCT00000096504.1	3599	3290.68	0	0
ENSSSCT00000054748.3	3605	3296.68	0	0
ENSSSCT00000053874.2	987	678.708	0	0
ENSSSCT00000098136.1	519	213.008	0	0
ENSSSCT00000064380.2	372	91.0314	0	0
ENSSSCT00000033772.4	557	249.958	0	0
ENSSSCT00000014432.3	930	621.708	0	0
ENSSSCT00000095963.1	3048	2739.68	3.66739	0.0858712
ENSSSCT00000054731.3	2148	1839.68	9.99366	0.348476
ENSSSCT00000061495.2	954	645.708	0	0
ENSSSCT00000038050.2	927	618.708	0	0
ENSSSCT00000084775.1	954	645.708	0	0
ENSSSCT00000054929.3	945	636.708	0	0
ENSSSCT00000083016.1	933	624.708	0	0
ENSSSCT00000106904.1	954	645.708	0	0
ENSSSCT00000058052.3	1242	933.683	0	0
ENSSSCT00000103398.1	954	645.708	0	0
ENSSSCT00000060080.3	891	582.751	0	0
ENSSSCT00000079788.1	879	570.751	0	0
ENSSSCT00000065393.1	954	645.708	0	0
ENSSSCT00000066233.1	942	633.708	0	0
ENSSSCT00000038428.3	4061	3752.68	0	0
ENSSSCT00000106722.1	4123	3814.68	9.7859	0.164563
ENSSSCT00000038613.2	933	624.708	0	0
ENSSSCT00000086017.1	6515	6206.68	1.00449	0.0103819
ENSSSCT00000094411.1	918	609.708	0	0
ENSSSCT00000093195.1	939	630.708	0	0
ENSSSCT00000060483.3	2989	2680.68	28.8771	0.691032
ENSSSCT00000044015.3	3606	3297.68	27.8285	0.541343
ENSSSCT00000098151.1	906	597.73	0	0
ENSSSCT00000099877.1	939	630.708	0	0
ENSSSCT00000055383.1	936	627.708	0	0
ENSSSCT00000006440.5	1159	850.683	0	0
ENSSSCT00000039853.3	3075	2766.68	0	0
ENSSSCT00000075544.1	2162	1853.68	0	0
ENSSSCT00000106739.1	918	609.708	0	0
ENSSSCT00000094696.1	1287	978.683	2740	179.597
ENSSSCT00000074527.1	936	627.708	0	0
ENSSSCT00000095412.1	936	627.708	0	0
ENSSSCT00000057638.3	1661	1352.68	6.87979	0.326265
ENSSSCT00000052749.3	2706	2397.68	19	0.508338
ENSSSCT00000072436.1	1410	1101.68	0	0
ENSSSCT00000100367.1	510	204.345	0	0
ENSSSCT00000064678.2	936	627.708	0	0
ENSSSCT00000097296.1	3397	3088.68	0	0
ENSSSCT00000093882.1	636	328.262	0	0
ENSSSCT00000061389.3	1622	1313.68	858	41.8975
ENSSSCT00000047659.2	240	41.4111	0	0
ENSSSCT00000083630.1	936	627.708	0	0
ENSSSCT00000071514.2	1650	1341.68	18.225	0.871381
ENSSSCT00000101381.1	777	468.881	14.5401	1.98929
ENSSSCT00000031202.3	1682	1373.68	32.4624	1.51595
ENSSSCT00000099316.1	1042	733.683	0	0
ENSSSCT00000058956.3	1192	883.683	0	0
ENSSSCT00000054707.3	1102	793.683	0	0
ENSSSCT00000096294.1	1027	718.683	0	0
ENSSSCT00000061829.3	1975	1666.68	11.1291	0.428348
ENSSSCT00000028884.4	2948	2639.68	103.122	2.50605
ENSSSCT00000048674.3	4533	4224.68	2609.75	39.6274
ENSSSCT00000059744.3	7520	7211.68	0	0
ENSSSCT00000029625.4	9608	9299.68	179.547	1.23852
ENSSSCT00000060930.3	9476	9167.68	833.596	5.83293
ENSSSCT00000013516.4	2433	2124.68	122	3.68347
ENSSSCT00000049889.2	6954	6645.68	3.00048	0.0289629
ENSSSCT00000104902.1	939	630.708	0	0
ENSSSCT00000053946.2	963	654.708	0	0
ENSSSCT00000026503.4	2569	2260.68	64.8572	1.84039
ENSSSCT00000022992.3	906	597.73	0	0
ENSSSCT00000062135.3	2600	2291.68	3.74658	0.104875
ENSSSCT00000043243.3	2678	2369.68	0	0
ENSSSCT00000045677.3	2768	2459.68	0	0
ENSSSCT00000086242.2	2050	1741.68	0	0
ENSSSCT00000038861.3	3102	2793.68	0	0
ENSSSCT00000077906.2	3072	2763.68	0	0
ENSSSCT00000103189.1	3057	2748.68	0	0
ENSSSCT00000087031.2	3033	2724.68	0	0
ENSSSCT00000093296.1	2952	2643.68	0	0
ENSSSCT00000055141.2	936	627.708	0	0
ENSSSCT00000049687.2	912	603.73	0	0
ENSSSCT00000037750.3	843	534.792	0	0
ENSSSCT00000082986.1	936	627.708	0	0
ENSSSCT00000040865.1	915	606.73	0	0
ENSSSCT00000062219.2	819	510.811	0	0
ENSSSCT00000058071.3	753	444.948	0	0
ENSSSCT00000054418.2	927	618.708	0	0
ENSSSCT00000041919.1	945	636.708	0	0
ENSSSCT00000105506.1	1860	1551.68	7.21478	0.298271
ENSSSCT00000035619.3	1863	1554.68	7.12928	0.294167
ENSSSCT00000049350.3	3176	2867.68	3	0.067109
ENSSSCT00000042464.2	4790	4481.68	6	0.0858818
ENSSSCT00000061908.2	6204	5895.68	0	0
ENSSSCT00000100236.1	3322	3013.68	6.11663	0.130198
ENSSSCT00000038342.3	3077	2768.68	29.4154	0.681541
ENSSSCT00000056515.3	4216	3907.68	82.4842	1.35407
ENSSSCT00000076132.2	5190	4881.68	153.534	2.01755
ENSSSCT00000077611.1	3252	2943.68	0	0
ENSSSCT00000093015.1	249	44.0094	0	0
ENSSSCT00000052290.2	474	170.642	0	0
ENSSSCT00000099894.1	366	87.2157	0	0
ENSSSCT00000093647.1	378	94.8085	0	0
ENSSSCT00000042070.3	2175	1866.68	0	0
ENSSSCT00000096278.1	411	117.736	1	0.544856
ENSSSCT00000051275.2	510	204.345	0	0
ENSSSCT00000067533.1	1575	1266.68	0	0
ENSSSCT00000043691.2	978	669.708	2.06969	0.198249
ENSSSCT00000063273.2	1023	714.683	0	0
ENSSSCT00000088994.2	1722	1413.68	0	0
ENSSSCT00000076027.2	1683	1374.68	0	0
ENSSSCT00000060315.3	2153	1844.68	0	0
ENSSSCT00000064056.3	2027	1718.68	0	0
ENSSSCT00000078243.2	1985	1676.68	0	0
ENSSSCT00000069175.2	2171	1862.68	0	0
ENSSSCT00000090125.2	1985	1676.68	0	0
ENSSSCT00000066861.2	1982	1673.68	0	0
ENSSSCT00000063139.2	5081	4772.68	2	0.0268818
ENSSSCT00000037753.1	927	618.708	0	0
ENSSSCT00000027608.4	789	480.829	0	0
ENSSSCT00000094130.1	939	630.708	0	0
ENSSSCT00000047022.1	996	687.708	0	0
ENSSSCT00000053645.1	948	639.708	0	0
ENSSSCT00000065870.1	381	96.7524	0	0
ENSSSCT00000048260.2	906	597.73	0	0
ENSSSCT00000096339.1	795	486.829	0	0
ENSSSCT00000030107.4	657	349.177	0	0
ENSSSCT00000070318.2	651	343.189	0	0
ENSSSCT00000092139.1	963	654.708	0	0
ENSSSCT00000064082.1	939	630.708	0	0
ENSSSCT00000053385.3	336	72.0777	0	0
ENSSSCT00000043493.1	939	630.708	0	0
ENSSSCT00000100943.1	930	621.708	0	0
ENSSSCT00000057066.3	683	375.098	1.99846	0.341777
ENSSSCT00000052021.3	336	72.0777	0	0
ENSSSCT00000105059.1	957	648.708	0	0
ENSSSCT00000047970.1	963	654.708	0	0
ENSSSCT00000041505.2	981	672.708	0	0
ENSSSCT00000041404.2	927	618.708	0	0
ENSSSCT00000045255.2	933	624.708	0	0
ENSSSCT00000031577.3	945	636.708	0	0
ENSSSCT00000047916.2	459	157.209	0	0
ENSSSCT00000035967.4	2169	1860.68	0	0
ENSSSCT00000044736.3	1260	951.683	11.147	0.751378
ENSSSCT00000065762.3	3370	3061.68	0	0
ENSSSCT00000104640.1	3456	3147.68	0	0
ENSSSCT00000079493.2	3435	3126.68	0	0
ENSSSCT00000091744.1	892	583.751	0	0
ENSSSCT00000096442.1	5097	4788.68	0	0
ENSSSCT00000045251.3	999	690.683	32.8231	3.04854
ENSSSCT00000047800.3	1590	1281.68	0	0
ENSSSCT00000066138.2	945	636.708	0	0
ENSSSCT00000104175.1	1179	870.683	0	0
ENSSSCT00000022749.4	1397	1088.68	0	0
ENSSSCT00000106393.1	714	406.042	0	0
ENSSSCT00000105175.1	966	657.708	0	0
ENSSSCT00000094398.1	1059	750.683	0	0
ENSSSCT00000093336.1	843	534.792	0	0
ENSSSCT00000039727.3	966	657.708	0	0
ENSSSCT00000094495.1	963	654.708	0	0
ENSSSCT00000046713.2	954	645.708	0	0
ENSSSCT00000059121.1	957	648.708	0	0
ENSSSCT00000063410.1	939	630.708	0	0
ENSSSCT00000059513.3	4995	4686.68	0	0
ENSSSCT00000103084.1	4934	4625.68	0	0
ENSSSCT00000047164.3	501	195.868	0	0
ENSSSCT00000099349.1	807	498.811	0	0
ENSSSCT00000048670.3	2388	2079.68	38.931	1.20085
ENSSSCT00000101135.1	624	316.367	0	0
ENSSSCT00000090228.2	1122	813.683	0	0
ENSSSCT00000087405.1	951	642.708	0	0
ENSSSCT00000042039.2	945	636.708	0	0
ENSSSCT00000030781.2	711	403.042	0	0
ENSSSCT00000069136.1	3006	2697.68	0	0
ENSSSCT00000027478.2	711	403.042	0	0
ENSSSCT00000093529.1	699	391.056	0	0
ENSSSCT00000092071.1	186	25.2549	0	0
ENSSSCT00000001391.3	927	618.708	0	0
ENSSSCT00000092433.1	186	25.2549	0	0
ENSSSCT00000029340.2	858	549.772	0	0
ENSSSCT00000067283.1	1398	1089.68	0	0
ENSSSCT00000074420.1	372	91.0314	0	0
ENSSSCT00000068046.1	1398	1089.68	0	0
ENSSSCT00000071770.1	1398	1089.68	0	0
ENSSSCT00000082910.1	1283	974.683	0	0
ENSSSCT00000098260.1	1398	1089.68	0	0
ENSSSCT00000095850.1	1209	900.683	0	0
ENSSSCT00000082178.2	1176	867.683	0	0
ENSSSCT00000100398.1	1125	816.683	0	0
ENSSSCT00000068405.2	1398	1089.68	0	0
ENSSSCT00000105260.1	1398	1089.68	0	0
ENSSSCT00000106498.1	1305	996.683	0	0
ENSSSCT00000063121.3	1236	927.683	0	0
ENSSSCT00000063917.3	1191	882.683	0	0
ENSSSCT00000090336.1	1398	1089.68	0	0
ENSSSCT00000086023.1	1398	1089.68	0	0
ENSSSCT00000062593.2	1893	1584.68	25	1.01202
ENSSSCT00000105582.1	1219	910.683	0	0
ENSSSCT00000073902.1	1398	1089.68	0	0
ENSSSCT00000103364.1	1209	900.683	0	0
ENSSSCT00000099831.1	1209	900.683	0	0
ENSSSCT00000099294.1	1227	918.683	0	0
ENSSSCT00000022747.4	1577	1268.68	725.037	36.6605
ENSSSCT00000084244.1	1410	1101.68	0	0
ENSSSCT00000089883.1	1398	1089.68	0	0
ENSSSCT00000007508.6	1632	1323.68	522.522	25.3228
ENSSSCT00000042702.3	562	254.874	0	0
ENSSSCT00000085659.2	1152	843.683	0	0
ENSSSCT00000094296.1	240	41.4111	0	0
ENSSSCT00000078778.2	1257	948.683	0	0
ENSSSCT00000049289.2	975	666.708	0	0
ENSSSCT00000100595.1	1393	1084.68	0	0
ENSSSCT00000069588.1	1251	942.683	0	0
ENSSSCT00000088908.1	1398	1089.68	0	0
ENSSSCT00000094289.1	1209	900.683	0	0
ENSSSCT00000082890.1	1398	1089.68	0	0
ENSSSCT00000063777.2	4634	4325.68	19	0.281767
ENSSSCT00000087702.1	5018	4709.68	0	0
ENSSSCT00000076390.1	1398	1089.68	0	0
ENSSSCT00000093741.1	1209	900.683	0	0
ENSSSCT00000081522.2	408	115.451	0	0
ENSSSCT00000059897.3	6270	5961.68	170.618	1.83589
ENSSSCT00000079050.1	441	141.67	0	0
ENSSSCT00000080099.2	408	115.451	0	0
ENSSSCT00000042195.2	1067	758.683	0	0
ENSSSCT00000057413.1	735	426.996	0	0
ENSSSCT00000023368.4	798	489.829	0	0
ENSSSCT00000002451.3	837	528.811	0	0
ENSSSCT00000093142.1	852	543.792	0	0
ENSSSCT00000002853.4	915	606.73	0	0
ENSSSCT00000103756.1	876	567.751	0	0
ENSSSCT00000052523.2	924	615.708	0	0
ENSSSCT00000070777.1	267	48.9669	0	0
ENSSSCT00000068290.2	4897	4588.68	0	0
ENSSSCT00000104418.1	228	37.8685	0	0
ENSSSCT00000034646.3	2433	2124.68	0	0
ENSSSCT00000013470.4	2585	2276.68	0	0
ENSSSCT00000049605.3	2615	2306.68	93	2.58634
ENSSSCT00000068156.1	1549	1240.68	8.14758	0.421268
ENSSSCT00000048247.2	708	400.042	0	0
ENSSSCT00000058289.1	927	618.708	0	0
ENSSSCT00000036870.1	900	591.73	0	0
ENSSSCT00000064229.2	933	624.708	0	0
ENSSSCT00000065527.2	744	435.996	0	0
ENSSSCT00000038468.2	954	645.708	0	0
ENSSSCT00000106232.1	2370	2061.68	0	0
ENSSSCT00000033899.3	1461	1152.68	17.3662	0.966463
ENSSSCT00000035675.4	2083	1774.68	351.634	12.7104
ENSSSCT00000080368.2	7349	7040.68	27.2807	0.24856
ENSSSCT00000042375.3	4256	3947.68	72.5762	1.17935
ENSSSCT00000043790.3	3947	3638.68	81.2155	1.43181
ENSSSCT00000047355.3	6444	6135.68	129.377	1.35265
ENSSSCT00000059222.2	5627	5318.68	18.5473	0.2237
ENSSSCT00000080393.1	5594	5285.68	0	0
ENSSSCT00000050069.3	5716	5407.68	0	0
ENSSSCT00000102480.1	393	104.588	0	0
ENSSSCT00000104526.1	459	157.209	0	0
ENSSSCT00000051145.1	939	630.708	0	0
ENSSSCT00000058497.2	963	654.708	0	0
ENSSSCT00000059883.2	945	636.708	0	0
ENSSSCT00000031035.3	195	27.7959	0	0
ENSSSCT00000080878.1	945	636.708	0	0
ENSSSCT00000050459.2	945	636.708	0	0
ENSSSCT00000040745.2	294	56.5382	0	0
ENSSSCT00000062439.2	2117	1808.68	1790.33	63.4981
ENSSSCT00000093317.1	288	54.8257	0	0
ENSSSCT00000058597.1	3582	3273.68	8	0.156763
ENSSSCT00000043542.3	3163	2854.68	0	0
ENSSSCT00000057484.1	897	588.751	0	0
ENSSSCT00000040092.2	927	618.708	0	0
ENSSSCT00000058570.2	918	609.708	0	0
ENSSSCT00000037889.3	1535	1226.68	0	0
ENSSSCT00000069896.2	1252	943.683	0	0
ENSSSCT00000059301.3	966	657.708	0	0
ENSSSCT00000098741.1	933	624.708	0	0
ENSSSCT00000025433.5	2175	1866.68	32	1.09969
ENSSSCT00000048822.2	1573	1264.68	0	0
ENSSSCT00000097248.1	5350	5041.68	56.2036	0.715121
ENSSSCT00000080469.2	539	232.22	61.1335	16.8877
ENSSSCT00000086494.2	2101	1792.68	0	0
ENSSSCT00000043784.3	2122	1813.68	5.20562	0.18412
ENSSSCT00000081023.2	2188	1879.68	1538.46	52.5039
ENSSSCT00000032042.4	1345	1036.68	0	0
ENSSSCT00000046294.2	936	627.708	0	0
ENSSSCT00000094458.1	225	36.9575	0	0
ENSSSCT00000039537.3	951	642.708	0	0
ENSSSCT00000000236.4	5116	4807.68	252	3.36245
ENSSSCT00000078051.2	2962	2653.68	7.87773	0.190433
ENSSSCT00000061563.3	3815	3506.68	227.915	4.16934
ENSSSCT00000104987.1	3581	3272.68	0	0
ENSSSCT00000096394.1	3445	3136.68	0	0
ENSSSCT00000069894.2	4680	4371.68	22.4977	0.330126
ENSSSCT00000104673.1	384	98.6785	1.0058	0.653855
ENSSSCT00000063033.2	6274	5965.68	121	1.30112
ENSSSCT00000090323.2	3929	3620.68	40.3978	0.715745
ENSSSCT00000039941.3	4298	3989.68	82.5555	1.32739
ENSSSCT00000090791.2	3926	3617.68	0	0
ENSSSCT00000061786.3	1252	943.683	64.5299	4.38658
ENSSSCT00000060201.1	1669	1360.68	129.517	6.10605
ENSSSCT00000076721.2	3064	2755.68	0	0
ENSSSCT00000051720.3	921	612.708	0	0
ENSSSCT00000099601.1	924	615.708	0	0
ENSSSCT00000056192.2	906	597.73	0	0
ENSSSCT00000040985.2	918	609.708	0	0
ENSSSCT00000001425.2	861	552.772	0	0
ENSSSCT00000066180.3	924	615.708	0	0
ENSSSCT00000001413.4	954	645.708	0	0
ENSSSCT00000069943.2	936	627.708	0	0
ENSSSCT00000043162.2	900	591.73	0	0
ENSSSCT00000045625.2	951	642.708	0	0
ENSSSCT00000054166.2	930	621.708	0	0
ENSSSCT00000015859.3	1032	723.683	0	0
ENSSSCT00000045154.2	924	615.708	0	0
ENSSSCT00000098163.1	4046	3737.68	2.09299	0.0359215
ENSSSCT00000065238.3	3090	2781.68	0	0
ENSSSCT00000040539.2	933	624.708	0	0
ENSSSCT00000099398.1	660	352.177	0	0
ENSSSCT00000073918.1	5306	4997.68	0	0
ENSSSCT00000050868.3	2765	2456.68	1	0.0261121
ENSSSCT00000082206.2	939	630.708	0	0
ENSSSCT00000090612.1	930	621.708	0	0
ENSSSCT00000015866.5	939	630.708	0	0
ENSSSCT00000084688.1	930	621.708	0	0
ENSSSCT00000074852.1	930	621.708	0	0
ENSSSCT00000099515.1	1002	693.683	0	0
ENSSSCT00000070403.1	930	621.708	0	0
ENSSSCT00000062637.1	933	624.708	0	0
ENSSSCT00000061053.1	933	624.708	0	0
ENSSSCT00000057101.2	963	654.708	0	0
ENSSSCT00000047521.3	994	685.708	0	0
ENSSSCT00000042999.1	969	660.708	0	0
ENSSSCT00000093266.1	981	672.708	0	0
ENSSSCT00000063914.3	1613	1304.68	0	0
ENSSSCT00000047108.1	933	624.708	0	0
ENSSSCT00000058343.3	2005	1696.68	0	0
ENSSSCT00000106590.1	1009	700.683	0	0
ENSSSCT00000043337.2	1839	1530.68	0	0
ENSSSCT00000056060.2	930	621.708	0	0
ENSSSCT00000094982.1	945	636.708	0	0
ENSSSCT00000096497.1	720	412.027	0	0
ENSSSCT00000053100.2	945	636.708	0	0
ENSSSCT00000099907.1	312	62.3383	0	0
ENSSSCT00000098456.1	528	221.577	0	0
ENSSSCT00000030874.4	691	383.07	0	0
ENSSSCT00000070876.1	927	618.708	0	0
ENSSSCT00000091373.1	945	636.708	0	0
ENSSSCT00000074446.1	945	636.708	0	0
ENSSSCT00000025526.4	3669	3360.68	195.294	3.72779
ENSSSCT00000038628.3	3776	3467.68	280.466	5.18837
ENSSSCT00000051286.1	939	630.708	0	0
ENSSSCT00000045518.2	939	630.708	0	0
ENSSSCT00000101317.1	312	62.3383	0	0
ENSSSCT00000093446.1	704	396.056	0	0
ENSSSCT00000100741.1	1425	1116.68	0	0
ENSSSCT00000088551.1	927	618.708	0	0
ENSSSCT00000070805.1	933	624.708	0	0
ENSSSCT00000100625.1	945	636.708	0	0
ENSSSCT00000099825.1	312	62.3383	0	0
ENSSSCT00000104548.1	704	396.056	0	0
ENSSSCT00000042633.3	927	618.708	0	0
ENSSSCT00000018209.3	837	528.811	0	0
ENSSSCT00000025251.3	912	603.73	0	0
ENSSSCT00000039764.1	591	283.531	0	0
ENSSSCT00000073924.1	939	630.708	0	0
ENSSSCT00000018207.5	3466	3157.68	214	4.34746
ENSSSCT00000095197.1	312	62.3383	0	0
ENSSSCT00000041956.3	479	175.275	0	0
ENSSSCT00000093355.1	704	396.056	0	0
ENSSSCT00000104618.1	1398	1089.68	0	0
ENSSSCT00000015882.3	930	621.708	0	0
ENSSSCT00000039388.3	3222	2913.68	38.5028	0.847697
ENSSSCT00000041111.2	975	666.708	0	0
ENSSSCT00000092184.1	2283	1974.68	222.182	7.21776
ENSSSCT00000094781.1	1968	1659.68	1276.82	49.3509
ENSSSCT00000042934.3	633	325.274	0	0
ENSSSCT00000073622.2	312	62.3383	0	0
ENSSSCT00000083134.2	475	171.585	0	0
ENSSSCT00000065422.3	704	396.056	0	0
ENSSSCT00000027589.3	564	256.855	0	0
ENSSSCT00000037686.3	6361	6052.68	45	0.476931
ENSSSCT00000057378.2	927	618.708	0	0
ENSSSCT00000018212.5	517	211.086	0	0
ENSSSCT00000041099.1	945	636.708	0	0
ENSSSCT00000061799.2	903	594.73	0	0
ENSSSCT00000018223.4	1873	1564.68	595.336	24.4077
ENSSSCT00000018214.4	2597	2288.68	761.664	21.3486
ENSSSCT00000051410.1	969	660.708	0	0
ENSSSCT00000062260.2	834	525.811	0	0
ENSSSCT00000014406.4	849	540.792	0	0
ENSSSCT00000040842.2	933	624.708	0	0
ENSSSCT00000055832.3	2909	2600.68	3780	93.2385
ENSSSCT00000018153.5	2870	2561.68	15	0.375627
ENSSSCT00000079476.1	961	652.708	1.66568	0.163706
ENSSSCT00000054457.3	1081	772.683	19.325	1.60439
ENSSSCT00000018156.5	964	655.708	0.00931433	0.000911239
ENSSSCT00000059653.3	1058	749.683	0	0
ENSSSCT00000057070.3	2323	2014.68	0	0
ENSSSCT00000073139.1	2379	2070.68	0	0
ENSSSCT00000054973.3	2300	1991.68	34	1.09509
ENSSSCT00000028848.4	3155	2846.68	0	0
ENSSSCT00000018292.4	3615	3306.68	0	0
ENSSSCT00000103077.1	897	588.751	152.282	16.5923
ENSSSCT00000093217.1	2371	2062.68	713.232	22.1814
ENSSSCT00000018157.4	2659	2350.68	234.486	6.39903
ENSSSCT00000018290.3	333	70.5975	0	0
ENSSSCT00000089916.1	6274	5965.68	0	0
ENSSSCT00000103196.1	2844	2535.68	11	0.278284
ENSSSCT00000078579.1	525	218.722	8.84597	2.59444
ENSSSCT00000066790.2	3453	3144.68	54	1.10156
ENSSSCT00000054250.2	2946	2637.68	1101.86	26.7974
ENSSSCT00000056040.2	939	630.708	0	0
ENSSSCT00000018160.5	703	395.056	4.75941	0.772831
ENSSSCT00000078105.2	1170	861.683	19.4678	1.44931
ENSSSCT00000105910.1	1102	793.683	0	0
ENSSSCT00000084924.2	1482	1173.68	4.77279	0.260863
ENSSSCT00000075524.2	2137	1828.68	0	0
ENSSSCT00000067999.2	1969	1660.68	5.37016	0.20744
ENSSSCT00000064358.3	4513	4204.68	76.6298	1.16911
ENSSSCT00000046199.1	705	397.056	2	0.323124
ENSSSCT00000054926.4	6387	6078.68	1	0.0105531
ENSSSCT00000043181.1	942	633.708	0	0
ENSSSCT00000067429.2	5862	5553.68	4	0.046203
ENSSSCT00000071104.2	6683	6374.68	0	0
ENSSSCT00000018215.5	6596	6287.68	0	0
ENSSSCT00000026754.4	4774	4465.68	0	0
ENSSSCT00000025090.4	4350	4041.68	404.705	6.42343
ENSSSCT00000029135.4	6259	5950.68	428.882	4.6234
ENSSSCT00000099522.1	4126	3817.68	0	0
ENSSSCT00000057518.2	4012	3703.68	0.359658	0.0062294
ENSSSCT00000103348.1	4253	3944.68	0	0
ENSSSCT00000042882.3	4247	3938.68	10.8203	0.17623
ENSSSCT00000053271.3	4188	3879.68	33.7665	0.558316
ENSSSCT00000094951.1	4240	3931.68	56.0535	0.914566
ENSSSCT00000048980.2	4160	3851.68	0	0
ENSSSCT00000031494.2	4095	3786.68	0	0
ENSSSCT00000047512.2	3294	2985.68	1672.77	35.9405
ENSSSCT00000083834.1	2068	1759.68	14.901	0.543215
ENSSSCT00000052412.2	6585	6276.68	83.099	0.849291
ENSSSCT00000087636.2	1381	1072.68	0	0
ENSSSCT00000047625.2	1596	1287.68	0	0
ENSSSCT00000074037.1	1610	1301.68	0	0
ENSSSCT00000080037.1	1536	1227.68	0	0
ENSSSCT00000084055.1	1589	1280.68	0	0
ENSSSCT00000087568.1	1615	1306.68	0	0
ENSSSCT00000077484.1	3068	2759.68	0	0
ENSSSCT00000088122.1	3113	2804.68	0	0
ENSSSCT00000082141.1	3055	2746.68	0	0
ENSSSCT00000068342.1	3103	2794.68	0	0
ENSSSCT00000043444.2	1624	1315.68	0	0
ENSSSCT00000088346.2	2170	1861.68	24.4938	0.843999
ENSSSCT00000054880.3	1656	1347.68	0	0
ENSSSCT00000018216.3	1777	1468.68	0	0
ENSSSCT00000053702.3	1494	1185.68	23.7071	1.28263
ENSSSCT00000041491.2	1717	1408.68	565.799	25.7656
ENSSSCT00000100230.1	505	199.613	1.03262	0.33185
ENSSSCT00000074972.2	2325	2016.68	309.396	9.84166
ENSSSCT00000018310.5	6017	5708.68	333.58	3.74848
ENSSSCT00000061696.3	1552	1243.68	0	0
ENSSSCT00000031080.3	690	382.07	0	0
